fixedPlayerID,fixedBackgroundName,fixedBackgroundSeason,fixedBackgroundList,fixedBackgroundTeam,fixedBackgroundDraft,fixedBackgroundPick,fixedBackgroundAge,fixedBackgroundU18Champs,fixedBackgroundStateLeague,fixedPositionPosition,fixedBackgroundReserves,fixedSplitsRegularCBA,fixedSplitsRegularKICKIN,fixedSplitsH1CBA,fixedSplitsH1KICKIN,fixedSplitsH2CBA,fixedSplitsH2KICKIN,fixedSplitsLast5CBA,fixedSplitsLast5KICKIN,fixedSplitsFinalsCBA,fixedSplitsFinalsKICKIN,fixedPracticeCBA,fixedPracticeKICKIN,fixedPreseasonCBA,fixedPreseasonKICKIN,fixedBestMatches,fixedBestCBA,fixedBestTOG,fixed2022Matches,fixed2022CBA,fixed2022TOG,fixed2021Matches,fixed2021CBA,fixed2021TOG,fixed2020Matches,fixed2020CBA,fixed2020TOG,fixed2019Matches,fixed2019TOG,fixed2018Matches,fixed2018TOG,fixed2017Matches,fixed2017TOG
CD_I1017255,Francis Evans,4,Snr,PORT,2019 National,41,21,none,64 [NAB League],FWD,79.54545455,0,0,0,0,none,none,none,none,none,none,none,none,none,none,4,0,68,4,0,68,2,0,48,zero,zero,zero,none,none,none,none,none,none
CD_I1011839,James Blanck,2,Snr,HAW,2021 Mid-Season,20,22,none,38 [VFL],DEF,39.44444444,0,0,none,none,0,0,0,0,none,none,none,none,none,none,8,0,89.5,8,0,89.5,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1009228,Leo Connolly,4,Snr,STK,2019 National,64,21,none,74 [NAB League],DEF,71.1875,none,none,none,none,none,none,none,none,none,none,none,none,none,none,7,0,68.28571429,zero,zero,zero,7,0,68.28571429,zero,zero,zero,none,none,none,none,none,none
CD_I1012829,Will Phillips,3,Snr,NMFC,2020 National,3,20,none,77 [NAB League],MID,49.33333333,none,none,none,none,none,none,none,none,none,none,none,none,none,none,14,23.3125,64.21428571,zero,zero,zero,14,23.3125,64.21428571,none,none,none,none,none,none,none,none,none
CD_I1004894,Aiden Bonar,6,Snr,NMFC,2017 National,11,24,none,67 [NAB League],DEF,68.25,0,1.5,0,2.25,0,1,0,2,none,none,none,none,none,none,10,0.757575758,72.6,10,0,64.8,10,0,72.6,6,0.757575758,70.16666667,2,63.5,4,72.2,none,none
CD_I1013511,Tyler Brockman,3,Snr,HAW,2020 National,46,20,none,63 [WAFL Colts],FWD,5,none,none,none,none,none,none,none,none,none,none,none,none,none,none,11,0,68,zero,zero,zero,11,0,68,none,none,none,none,none,none,none,none,none
CD_I1015781,Charlie Comben,4,Snr,NMFC,2019 National,31,21,none,60 [NAB League],FWD,62.66666667,16,0,none,none,16,0,16,0,none,none,none,none,none,none,1,16,83,1,16,71,1,0,83,zero,zero,zero,none,none,none,none,none,none
CD_I1008975,Kaine Baldwin,3,Snr,ESS,2020 SSP,none,20,none,none,FWD,64.7,0,0,0,0,none,none,none,none,none,none,none,none,none,none,4,0,78.5,4,0,78.5,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1015862,Conor Stone,3,Snr,GWS,2020 National,15,20,none,none,FWD,52.5,0,0,0,0,none,none,none,none,none,none,none,none,none,none,4,0,73.5,1,0,66,4,0,73.5,none,none,none,none,none,none,none,none,none
CD_I1011449,Zane Trew,3,Snr,WCE,2020 Rookie,12,20,none,96 [WAFL Colts],MID/FWD,52,42,0,none,none,42,0,none,none,none,none,none,none,none,none,2,42,69.5,2,42,69.5,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I298450,Connor Blakely,9,Snr,GCFC,2014 National,34,27,none,none,MID,98.61538462,none,none,none,none,none,none,none,none,none,none,none,none,none,none,17,44.97435897,84.6,zero,zero,zero,11,6.615384615,42.45454545,5,44.97435897,58.6,14,84,13,80,17,75.7
CD_I1017078,Josh Sinn,2,Snr,PORT,2021 National,12,20,none,65 [NAB League],MID/FWD,33,0,0,0,0,none,none,none,none,none,none,none,none,none,none,1,0,68,1,0,68,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1017091,Jai Serong,2,Snr,HAW,2021 National,53,20,none,75 [NAB League],FWD,56.15384615,0,0,none,none,0,0,0,0,none,none,none,none,none,none,2,0,70,2,0,70,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1008537,Josh Morris,4,Snr,HAW,2019 National,57,21,none,58 [SANFL Reserves],DEF,60.5,0,0,0,0,0,0,0,0,none,none,none,none,none,none,5,0,67.75,5,0,56.8,2,0,60,4,0,67.75,none,none,none,none,none,none
CD_I1007099,Harry Sharp,3,Snr,BL,2020 National,43,20,none,56 [NAB League],MID,64.38461538,0,0,0,0,0,0,none,none,none,none,none,none,none,none,4,0,81,4,0,57.5,2,0,81,none,none,none,none,none,none,none,none,none
CD_I1016433,Shannon Neale,3,Snr,GEE,2020 National,33,20,none,74 [WAFL Colts],FWD,60,20,0,15,0,25,0,25,0,none,none,none,none,none,none,2,20,56,2,20,56,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I295222,Joel Hamling,12,Snr,FRE,2011 National,32,29,none,none,DEF,40.75,0,0,0,0,none,none,none,none,none,none,none,none,none,none,22,0,94.2,1,0,87,1,0,77,zero,zero,zero,22,93.1,18,91.1,22,94.2
CD_I1012218,Luke Pedlar,3,Snr,ADEL,2020 National,11,20,none,102 [SANFL U18s],FWD,69.07142857,0,0,0,0,none,none,none,none,none,none,none,none,none,none,2,5,75,1,0,69,2,5,75,none,none,none,none,none,none,none,none,none
CD_I297767,Sam Durdin,8,Snr,CARL,2014 National,16,26,none,none,DEF,59.875,0,0,none,none,0,0,none,none,none,none,none,none,none,none,10,0,85.6,1,0,75,none,none,none,3,0,82,10,85.4,1,54.1,8,85.6
CD_I1014026,Kai Lohmann,2,Snr,BL,2021 National,20,19,none,69 [NAB League],FWD,76.9,0,0,0,0,none,none,none,none,none,none,none,none,none,none,2,0,43.5,2,0,43.5,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1011647,Phoenix Spicer,3,Snr,NMFC,2020 National,42,21,none,77 [SANFL U18s],FWD,44.6,0,0,none,none,0,0,0,0,none,none,none,none,none,none,5,0,78,5,0,72.8,1,0,78,none,none,none,none,none,none,none,none,none
CD_I1011929,Sam Philp,4,Snr,CARL,2019 National,20,21,none,93 [NAB League],FWD,55,none,none,none,none,none,none,none,none,none,none,none,none,none,none,2,0,69,zero,zero,zero,zero,zero,zero,2,0,69,none,none,none,none,none,none
CD_I1015369,Alastair Lord,2,Snr,ESS,2021 National,46,19,none,82 [SANFL U18s],DEF,34.47058824,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1023446,Alex Mirkov,3,Snr,CARL,2020 Mid-Season,6,23,none,none,RUC,62.73333333,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1013165,Andy Moniz-Wakefield,2,Snr,MELB,2021 SSP,none,19,none,94 [NAB League],FWD,46.46153846,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1020339,Angus Sheldrick,2,Snr,SYD,2021 National,18,19,none,105 [WAFL Colts],MID/FWD,82.42857143,0,0,0,0,none,none,none,none,none,none,none,none,none,none,1,0,67,1,0,67,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1011637,Arlo Draper,2,Snr,COLL,2021 National,45,20,none,101 [SANFL U18s],DEF,52.76923077,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1020586,Arthur Jones,2,Snr,WB,2021 National,43,19,none,37 [WAFL Colts],FWD,40.53333333,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1012826,Bailey Laurie,3,Snr,MELB,2020 National,22,20,none,68 [NAB League],MID/FWD,72.8,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1006193,Bigoa Nyuon,4,Snr,RICH,2019 National,54,21,none,62 [NAB League],DEF,58.875,0,0,0,0,none,none,none,none,none,none,none,none,none,none,1,0,94,1,0,94,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none
CD_I1013256,Blake Coleman,3,Snr,BL,2020 National,24,20,none,43 [NAB League],FWD,55.58823529,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1017122,Blake Howes,2,Snr,MELB,2021 National,39,19,none,70 [NAB League],MID/FWD,56,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1017665,Bodhi Uwland,2,Snr,GCFC,2021 Rookie,26,19,none,45 [VFL],DEF/MID,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1012863,Cameron Fleeton,3,Snr,GWS,2020 National,58,20,none,58 [NAB League],DEF,53.11764706,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1017057,Campbell Chesser,2,Snr,WCE,2021 National,14,19,none,63 [NAB League],DEF/MID,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1009197,Charlie Dean,2,Snr,COLL,2021 Rookie,2,21,none,71 [VFL],DEF,43.5,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1018969,Cian McBride,4,Snr,ESS,2019 Cat B,none,21,none,none,DEF/RUC,46.125,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none
CD_I1012879,Cody Raak,2,Snr,WB,2021 SSP,none,20,none,75 [NAB League],DEF/FWD,58.9375,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1011718,Cooper Murley,2,Snr,COLL,2021 National,49,19,none,72 [SANFL Reserves],MID/FWD,55.73333333,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1021090,Cooper Whyte,2,Snr,GEE,2021 National,64,20,none,67 [NAB League],MID/FWD,50,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1018424,Corey Warner,2,Snr,SYD,2021 National,40,19,none,81 [WAFL Colts],MID/FWD,55.4375,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1020959,Daniel Turner,3,Snr,MELB,2020 Mid-Season,22,21,none,none,DEF,54.83333333,0,0,0,0,none,none,none,none,none,none,none,none,none,none,1,0,49,1,0,49,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1017128,Dante Visentini,2,Snr,PORT,2021 National,56,20,none,54 [NAB League],RUC/FWD,58.4375,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1017067,Darcy Wilmot,2,Snr,BL,2021 National,16,19,none,55 [NAB League],DEF,64.05882353,none,none,none,none,none,none,none,none,0,0,none,none,none,none,3,0,72.66666667,3,0,72.66666667,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1009288,Deakyn Smith,3,Snr,MELB,2020 SSP,none,20,none,none,DEF,47.5,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1015830,Domanic Akuei,2,Snr,CARL,2021 SSP,none,20,none,none,DEF/RUC,24.4,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1009195,Dylan Williams,4,Snr,PORT,2019 National,23,21,none,61 [NAB League],FWD,58.88888889,none,none,none,none,none,none,none,none,none,none,none,none,none,none,1,0,66,zero,zero,zero,1,0,66,zero,zero,zero,none,none,none,none,none,none
CD_I1022889,Eric Benning,2,Snr,FRE,2021 National,54,19,none,66 [WAFL Colts],RUC,32.28571429,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1006303,Fergus Greene,5,Snr,HAW,2016 National,70,25,none,54 [VFL],FWD,67.2,none,none,none,none,none,none,none,none,none,none,none,none,none,none,5,0,76.4,none,none,none,none,none,none,zero,zero,zero,zero,zero,5,76.4,zero,zero
CD_I1024939,Fionn O'Hara,2,Snr,HAW,2021 Cat B,none,21,none,none,DEF,24.3,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1009201,Fischer McAsey,4,Snr,ADEL,2019 National,6,22,none,60 [NAB League],DEF/FWD,43.3,none,none,none,none,none,none,none,none,none,none,none,none,none,none,10,0,85.5,zero,zero,zero,zero,zero,zero,10,0,85.5,none,none,none,none,none,none
CD_I1018020,Flynn Kroeger,2,Snr,GEE,2021 National,48,19,none,55 [NAB League],MID,30,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1015332,Harvey Harrison,2,Snr,COLL,2021 National,52,19,none,101 [SANFL U18s],FWD,51.66666667,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1016189,Henry Smith,3,Snr,BL,2020 National,48,20,none,72 [SANFL U18s],RUC/FWD,58.125,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1015330,Hugh Jackson,2,Snr,PORT,2021 National,55,19,none,105 [SANFL U18s],MID/FWD,47.14285714,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1023273,Hugo Hall-Kahan,2,Snr,SYD,2021 Mid-Season,11,19,none,73 [NAB League],FWD,67.6875,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1017932,Jack Peris,2,Snr,STK,2021 SSP,none,19,none,41 [NAB League],MID/FWD,51.61538462,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1020371,Jack Williams,2,Snr,WCE,2021 National,57,19,none,none,RUC/FWD,none,23,0,23,0,none,none,none,none,none,none,none,none,none,none,1,23,62,1,23,62,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1021152,Jacob Bauer,2,Snr,RICH,2021 Mid-Season,10,20,none,63 [NAB League],FWD,60.54166667,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1015895,Jacob Edwards,3,Snr,NMFC,2020 Mid-Season,1,20,none,none,RUC/FWD,41.21428571,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1017720,Jacob van Rooyen,2,Snr,MELB,2021 National,19,19,none,79 [WAFL Colts],FWD,65.84615385,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1009389,Jake Pasini,4,Snr,PORT,2019 Rookie,8,22,none,75 [WAFL Colts],DEF,71,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none
CD_I1009029,James Borlase,3,Snr,ADEL,2020 SSP,none,20,none,51 [SANFL League],DEF,53.80952381,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I296280,James Tsitas,2,Snr,GCFC,2021 SSP,none,28,none,104 [SANFL League],MID/FWD,94.53846154,0,0,none,none,0,0,none,none,none,none,none,none,none,none,1,0,35,1,0,35,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1011633,James Willis,2,Snr,GEE,2021 National,32,19,none,102 [SANFL U18s],MID/FWD,43.5,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1017751,Josh Fahey,2,Snr,GWS,2021 National,42,19,none,56 [VFL],DEF/MID,84,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1017703,Judd McVee,2,Snr,MELB,2021 Rookie,16,19,none,63 [WAFL Colts],DEF/MID,42.86666667,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1005330,Kade Chandler,5,Snr,MELB,2018 Rookie,15,23,none,85 [SANFL Reserves],FWD,84.23076923,0,0,0,0,none,none,none,none,none,none,none,none,none,none,3,0,80,3,0,17,1,0,67,zero,zero,zero,1,80,none,none,none,none
CD_I1018296,Kalin Lane,3,Snr,BL,2020 Mid-Season,14,21,none,60 [WAFL Colts],RUC,55.875,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1021015,Karl Worner,2,Snr,FRE,2021 Rookie,8,20,none,77 [NAB League],DEF/MID,92.09090909,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1021200,Lachlan McAndrew,3,Snr,SYD,2020 Mid-Season,12,22,none,none,RUC/FWD,31.5,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1017115,Lachlan Rankin,2,Snr,SYD,2021 National,58,20,none,58 [NAB League],DEF,56.125,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1021031,Luke Nankervis,2,Snr,ADEL,2021 Preseason,2,19,none,66 [NAB League],MID/FWD,60.10526316,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1013138,Marc Sheather,3,Snr,SYD,2020 SSP,none,20,none,none,DEF/FWD,54.625,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1021660,Mate Colina,3,Snr,RICH,2020 Cat B,none,23,none,none,RUC/FWD,26.16666667,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1012210,Matt Roberts,2,Snr,SYD,2021 National,34,19,none,none,MID,86.26666667,9,0,9,0,none,none,none,none,none,none,none,none,none,none,1,9,49,1,9,49,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1015714,Matthew Allison,3,Snr,STK,2020 National,26,21,none,37 [NAB League],DEF/FWD,43.88235294,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1016825,Matthew Johnson,2,Snr,FRE,2021 National,21,20,none,none,MID,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1015886,Max Heath,3,Snr,STK,2020 Mid-Season,7,20,none,none,RUC/FWD,54,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1027965,Max Ramsden,2,Snr,HAW,2021 Mid-Season,6,19,none,none,RUC/FWD,56.64285714,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1017095,Miller Bergman,2,Snr,NMFC,2021 National,38,20,none,75 [NAB League],DEF,52.75,0,0,0,0,none,none,none,none,none,none,none,none,none,none,1,0,25,1,0,25,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1021013,Ned Moyle,3,Snr,GCFC,2020 Mid-Season,5,21,none,none,RUC,94.11764706,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1024982,Oisin Mullin,1,Snr,GEE,2021 Cat B,none,23,none,none,DEF,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1025034,Ollie Dempsey,2,Snr,GEE,2021 Rookie,13,20,none,none,FWD,none,0,0,0,0,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1012881,Ollie Lord,3,Snr,PORT,2020 National,49,21,none,29 [NAB League],DEF/FWD,54.88235294,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1015515,Oscar Adams,2,Snr,STK,2021 National,51,19,none,67 [SANFL U18s],DEF,32.125,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1017089,Oskar Faulkhead,2,Snr,GCFC,2021 Mid-Season,7,20,none,59 [NAB League],MID/FWD,73.15,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1017754,Patrick Voss,2,Snr,ESS,2021 Rookie,9,19,none,65 [NAB League],FWD,58.6,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1015777,Ryan Angwin,3,Snr,GWS,2020 National,18,20,none,44 [NAB League],MID/FWD,55.22222222,0,0,none,none,0,0,none,none,none,none,none,none,none,none,1,0,46,1,0,46,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1013197,Sam Banks,2,Snr,RICH,2021 National,29,19,none,none,DEF/MID,61.625,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1013611,Sam Sturt,5,Snr,FRE,2018 National,17,22,none,69 [NAB League],FWD,53.5625,none,none,none,none,none,none,none,none,none,none,none,none,none,none,3,0,75,zero,zero,zero,1,0,75,3,0,74,zero,zero,none,none,none,none
CD_I1012386,Samson Ryan,3,Snr,RICH,2020 National,40,22,none,60 [NAB League],RUC/FWD,82.92857143,none,none,none,none,none,none,none,none,none,none,none,none,none,none,1,7,55,zero,zero,zero,1,7,55,none,none,none,none,none,none,none,none,none
CD_I1013315,Sandy Brock,2,Snr,GCFC,2021 Rookie,25,20,none,44 [WAFL League],DEF,33.0625,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1018016,Seamus Mitchell,3,Snr,HAW,2020 National,29,20,none,49 [NAB League],DEF/FWD,54,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1012048,Sebit Kuek,2,Snr,FRE,2021 Mid-Season,15,22,none,61 [WAFL Reserves],FWD,52.475,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1018425,Taj Woewodin,2,Snr,MELB,2021 National,65,19,none,95 [WAFL Colts],MID/FWD,62.78571429,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1016082,Tariek Newchurch,3,Snr,ADEL,2020 SSP,none,20,none,67 [SANFL U18s],FWD,52,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none,none,none,none
CD_I1012521,Tex Wanganeen,2,Snr,ESS,2021 SSP,none,19,none,none,FWD,54.66666667,0,0,0,0,none,none,none,none,none,none,none,none,none,none,4,0,54.75,4,0,54.75,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1017063,Toby Conway,2,Snr,GEE,2021 National,24,19,none,76 [NAB League],RUC,59.77777778,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1017086,Tom Brown,2,Snr,RICH,2021 National,17,19,none,65 [NAB League],DEF,53.46666667,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1016140,Wade Derksen,2,Snr,GWS,2021 Mid-Season,5,21,none,75 [VFL],FWD,71.05555556,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1004113,Will Gould,4,Snr,SYD,2019 National,26,22,none,73 [SANFL League],DEF,77.0625,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,zero,zero,zero,zero,zero,zero,none,none,none,none,none,none
CD_I1008285,Will Kelly,5,Snr,COLL,2018 National,29,22,none,56 [NAB League],DEF,47.64285714,none,none,none,none,none,none,none,none,none,none,none,none,none,none,2,0,71,zero,zero,zero,2,0,53.5,1,0,71,zero,zero,none,none,none,none
CD_I1017065,Zac Taylor,2,Snr,ADEL,2021 National,44,20,none,100 [NAB League],MID,71.05882353,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,0,0,zero,zero,zero,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1019038,Aaron Cadman,1,Jnr,GWS,2022 National,1,19,none,93 [NAB League],FWD,92.83333333,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1023517,Will Ashcroft,1,Jnr,BL,2022 National,2,18,none,118 [NAB League],MID,110.5952381,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1023518,Harry Sheezel,1,Jnr,NMFC,2022 National,3,18,none,89 [NAB League],FWD,88.5,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
CD_I1023477,George Wardlaw,1,Jnr,NMFC,2022 National,4,18,none,68 [NAB League],MID,68,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
