fixedPlayerID,fixedBackgroundName,fixedBackgroundSeason,fixedBackgroundList,scProjectionMiddle,scKeeper,scPricePrice,scPricePricedat,scPriceMMrating,scDraftRank,scKeeperRank,,scBackgroundIcon1,scBackgroundIcon2,scBackgroundIcon3,scComment,scShort,scPreseasonGame1,scPreseasonGame2,scPreseasonGT,scPositionRankonprice,scPositionRankon2022average,scPositionRankonPPM,scPositionRankonlast5,scPositionRankoncareerhigh,scPrice150k,scPrice85,scPricecareerhigh,scConsistencyHigh,scConsistencyLow,scConsistency120,scConsistency100,scConsistency90,scConsistency70,scConsistency50tog,scConsistency CBAHigh,scConsistency CBALow,scConsistency CBA120,scConsistency CBA100,scConsistency CBA90,scConsistency CBA70,scConsistency CBA50tog,scConsistency KIHigh,scConsistency KILow,scConsistency KI120,scConsistency KI100,scConsistency KI90,scConsistency KI70,scConsistency KI50tog,scSplitsRegular,scSplitsVregular,scSplitsH1,scSplitsVH1,scSplitsH2,scSplitsVH2,scSplitsLast5,scSplitsVLast5,scSplitsFinals,scSplitsVfinals,scSplitsExlowest,scSplitsVexlowest,scBestAverage,sc2022Average,sc2021Average,sc2020Average,sc2019Average,sc2018Average,sc2017Average,scBestRank,sc2022Rank,sc2021Rank,sc2020Rank,sc2019Rank,sc2018Rank,sc2017Rank,scBest100GT,sc2022100GT,sc2021100GT,sc2020100GT,sc2019100GT,sc2018100GT,sc2017100GT,scBestTrend,sc2022Trend,sc2021Trend,sc2020Trend,sc2019Trend,sc2018Trend,sc2017Trend,scStatDisposals,scStatEfficiency,scStatContested,scStatClangers,scStatTackles,scStatValue,scStat22Disposals,scStat22Efficiency,scStat22Contested,scStat22Clangers,scStat22Tackles,scStat22Value,scStatLabel
CD_I293845,Jeremy Cameron,12,Snr,86,89,501500,91,Full,F16,F53,,3,11,0,"Cameron returned to the 90+ Fantasy forward in 2022 after back-to-back 70s. Key forwards a very rarely relevant in SuperCoach, however Cameron does score more than the average key forward. However, in a year with so many midfield options in the forward line, there is no chance of Cameron competing with the top tier.","Scores better than the average key forward, but that's not enough in a year full of fwd/mids",none,none,none,10,12,34,15,11,118,18,0,153,46, 2 / 24, 7 / 24, 12 / 24, 4 / 24, 1 / 24,4,0,2,3.428571429,2.166666667,1,0,0,0,0,0,0,0,0,91.0952381,0,91.41666667,0,90.66666667,0,89,2,84.66666667,6,92.2173913,-1,91,90.29166667,78.35714286,72.23529412,91,82.33333333,86.63157895,173,99,171,205,71,100,66,103.7503939,89.20505872,75.26273242,70.99673203,98.00601956,88.04960541,102.1556886,-0.708333333,11.93452381,6.121848739,-18.76470588,8.666666667,-4.298245614,16.13157895,16.16666667,68.51232708,31.20672436,2.875,1.416666667,2.708333333,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1013128,Errol Gulden,3,Snr,93,113,472000,86,Fair,M56/F9,M30/F5,,4,7,19,"Gulden is part of the young Swans brigade who all look like they are going to be stars of the comp. Playing predominantly as a high half forward, Gulden moved to a wing in the second half of 2022 and looked great, however his scoring took a dip from 88 in the first half to 83 in the second. Wingmen typically don't score great in SuperCoach given their very low percentage of disposals being contested. In fact, he scored more Fantasy points in the second half compared to the first, it just didn't suit the SuperCoach scoring methodology. Players typically take a big step in their 3rd season and I think we'll be seeing Gulden take over a few games in 2023. The question is can he become a keeper which he will need to be at that price to be a worthwhile selection? The fact he's likely to be a wing and not attend many centre bounces (10% in 2022) makes it hard. And in a year where there are plenty of forward options who have great CBAs, I think it's best to play it safe and go with the proven guys.","Will be a top 6 one day, I just don't think it's this season while he's still on the wing",none,none,none,18,20,15,11,20,113,-1,2,131,52, 3 / 25, 6 / 25, 18 / 25, 5 / 25, 0 / 25,8,14,7,8.5,9.611111111,10.6,none,0,0,0,0,0.944444444,0,none,85.72727273,0,88,-2,83,3,92.2,-6,75,11,85.79166667,0,84.44,84.44,75.83333333,none,none,none,none,214,136,194,none,none,none,none,104.6603867,102.3797719,89.91655076,none,none,none,none,0,8.606666667,none,none,none,none,none,19.2,72.28975984,35.73181937,3.12,3.56,0.72,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I292511,Zach Tuohy,14,Snr,84,85,498100,90,Overs,D49/M81,D71/M132,,3,29,0,"Tuohy a found a nice role in defence for the Cats and been a decent scorer for the majority of his career now. Amazingly, he produced a career high average in 2022, despite being 33. However, the fact his career best season (90) was ranked 29th amongsts defenders means he's not an option in SuperCoach.","The 33 yr old had a career best season SuperCoach season, but still ranked him as the 29th defender",none,none,none,28,29,42,33,29,118,11,0,130,58, 1 / 24, 7 / 24, 13 / 24, 2 / 24, 0 / 24,0,0,0,0,0,0,none,57,23,57,45.28571429,21.46153846,20,none,90.47619048,0,90,0,91.11111111,-1,85,5,87.33333333,3,91.47826087,-1,90.08333333,90.08333333,87.6,75.05263158,73.88888889,85,89.44,182,102,101,185,179,89,57,105.8457998,94.58033573,101.2658228,94.28166352,80.13429621,86.94714132,90.96705632,0,2.483333333,12.54736842,1.16374269,-11.11111111,-4.44,7.985454545,21.66666667,79.16153417,29.15609664,1.958333333,1.833333333,4.875,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I294557,Lachie Hunter,11,Snr,0,0,392100,71,Overs,M233,M234,,0,0,0,0,0,none,none,none,83,77,89,67,8,99,-6,-44,113,49, 0 / 10, 1 / 10, 7 / 10, 6 / 10, 0 / 10,0,0,none,0,0,0,none,0,0,none,0,0,0,none,71.22222222,0,74.4,-3,67.25,4,78.5,-8,93,-22,76.11111111,-5,115.1,73.4,87.16,115.1,95.3,102.3,82.3,30,218,104,11,57,23,86,131.9954128,90.83526682,100.0475059,132.7408257,108.4546419,116.5929204,104.0509259,-41.7,-13.76,-27.94,19.8,-7,20,-12.4,19.5,74.98092191,25.20935024,2.1,2.6,0.9,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I261224,Dayne Zorko,12,Snr,93,93,453200,82,Low,F10,F36,,2,13,18,"After ankle surgery in the preseason, Zorko had his worst return of his career in 2022, struggling with injury and form to average 82 points for the season. Remarkably, he had 3 games with less than 50% game time. Removing those and his average wasn't that bad. Zorko has been a SuperCoach stalwart throughout his career. His scoring is boosted by above average kick-to-handball ratio at a great efficiency. Combined, he's a unique player who doesn't require 30 touches to get a decent SuperCoach score. And when he does get 30 touches, he can push out some monster scores. With the buzz around young guns Dunkley, Taranto and Rozee, Zorko could be the bargain buy of them all. However, it would take a brave coach. He's now 34 and coming off the year of niggles. It's the sort of risk I don't normally take with my SuperCoach team, especially given the number of good forwards available. But if you're willing to take the risk, then it could certainly pay off.","3 games less than 50% in 2023 means he could be a bargin buy, but not for the faint hearted",none,none,none,25,25,5,21,1,110,-13,-29,133,6, 2 / 22, 9 / 22, 12 / 22, 6 / 22, 3 / 22,3,4,24.5,22.66666667,20.16666667,16.66666667,15,14,0,7,6.444444444,9.75,10.66666667,11,82.31578947,0,86.76923077,-5,72.66666667,9,86,-4,80.66666667,1,85.71428571,-4,110.7619048,82.09090909,105.826087,96.11764706,107.25,95.81818182,110.7619048,42,152,29,70,17,45,8,133.5784314,113.8432364,129.2631579,120.6959707,125.10004,115.0357995,136.2336114,-28.67099567,-23.73517787,9.708439898,-11.13235294,11.43181818,-14.94372294,1.761904762,19.86363636,70.94377723,29.53527226,3.772727273,2.909090909,0.272727273,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I294613,Jaeger O'Meara,12,Snr,97,96,472400,86,Low,M45,M83,,3,0,0,"O'Meara has arrived at a far more Fantasy friendly environment and looks set to take a prominent role in their midfield. Mundy has retired and surprisingly took up 65% CBAs on very low TOG. Serong's 66% will get a boost, but beside him I think we will see something similar from Brayshaw and Brodie. That means O'Meara could carve out 65%+ CBAs, which is only a touch more than what he averaged last year, but in a better environment. O'Meara has had an underwhelming Fantasy career, impacted by injuries throughout. The fact that a man of his talent hasn't averaged 100 in a season in his 11 seasons is a shock. So while I see him bouncing back this year, it's hard to see him becoming a keeper which you'd need him to become at that price.","Yet to average 100 in his 11 seasons, so despite the improved environment, it's hard to see him being a top 8",none,none,none,55,58,57,43,29,113,-3,-12,132,56, 1 / 21, 5 / 21, 12 / 21, 5 / 21, 0 / 21,72,58,72,59.6,65,59.2,none,0,0,0,0,0,0,none,85.80952381,0,86.25,0,85.22222222,1,92.2,-6,none,none,87.3,-1,97.68181818,85.80952381,97.05555556,90.83333333,90.42857143,93.0952381,63.83333333,117,127,55,92,75,55,188,126.8595041,105.0548112,116.2289562,112.290227,117.892364,116.6666667,92.41830065,-11.87229437,-11.24603175,6.222222222,0.404761905,-2.666666667,29.26190476,-33.84848485,20.33333333,65.31553398,53.38313472,3.333333333,5,5.095238095,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I1006126,James Rowbottom,5,Snr,97,112,468500,85,Low,M46,M33,,3,8,19,"Rowbottom has always been highly rated at the Swans, however appeared to be overtaken by some of the new draftees in 2021, reducing his CBA numbers from the year prior and even finding himself out of the side. However, returned to be one of their 4 key mids in 2022 with 50% CBAs alongside Parker (72%), Warner (63%) and Mills (56%). The way he finished the season (86 post bye and 109 last 5) indicated that he'll be a prime onballer of the future. With Parker now into his 30s, it's likely to be a Mills, Warner and Rowbottom midfield for years to come. I think we'll see his CBAs bump up to above 60% in 2023. He tackles as well as any of them (6.8 per game compared to 6.0 from the top 8 mids) and his contested rate (49%) is also inline with the top 8 mids. However, he lacks the outside game which will restrict his scoring for now and averages just 18 touches per game, which is about 10 less than the elite mids in the comp. At his price, you'll need him to be a borderline keeper (top 10-12 mid) for it to be a worthwhile selection. This will come, but I think it's 12 months away, so I'm not as bullish on him as others seem to be.",Needs to bump his disposal count from 18 per game to go with his top 8 level tackle and contest rate to regularly put up the 109 he did in the last 5 games of 2022,none,none,none,59,51,53,15,51,112,-6,-2,124,51, 1 / 24, 8 / 24, 13 / 24, 7 / 24, 0 / 24,52,25.5,52,53.875,48.92307692,38.85714286,none,0,0,0,0,0,0,none,85.0952381,0,83.90909091,1,86.4,-1,109,-24,101,-16,90.36363636,-5,87.08333333,87.08333333,75.25,75.5,62.16666667,none,none,194,115,197,182,275,none,none,113.340564,108.0260304,113.4705332,91.2601626,95.02487562,none,none,0,11.83333333,-0.25,13.33333333,none,none,none,18.45833333,67.37593606,49.380164,3.791666667,6.791666667,4.875,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I295461,Adam Saad,9,Snr,98,102,567900,103,Full,D18,D24,,2,24,29,"Saad had an outstanding season and finished at an All Australian half back, indicating he's one of the top few defenders in the league. This was reflected in his SuperCoach scoring, averaging a career high 103 which puts him just behind the top 6 defenders for 2023. Saad is so damaging with ball in hand that he now is the preferred shut down target for opposition sides. He obviously has the game to be a top 6 defender, highlighted by his 112 in the last 5 games, I just don't like trusting the low possession / high impact players (averages just 22 touches per game compared to 25 of top 6).","Ranked 7th amongst defenders and his last 5 would put him clearly in the top 6, I just find it hard to trust low possession / high impact players in my SC team",none,none,none,7,7,29,4,7,130,20,0,139,63, 7 / 21, 14 / 21, 7 / 21, 2 / 21, 0 / 21,0,0,0,0,0,0,none,20,13,28.14285714,30.21428571,15.71428571,6.5,none,103.1428571,0,100.8,2,105.2727273,-2,111.8,-9,none,none,105.15,-2,103.1428571,103.1428571,82.63636364,97.94117647,82.63636364,75.09090909,72.72727273,84,34,146,64,107,148,141,127.4117647,101.1764706,86.39685216,99.46996466,81.26226292,73.54037267,75.55831266,0,20.50649351,-15.30481283,15.30481283,7.545454545,2.363636364,2.627272727,21.85714286,82.75478789,32.81616428,2.380952381,2.238095238,7.476190476,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I990291,Darcy Cameron,7,Snr,101,104,465900,85,Unders,F7/R7,F14/R10,,2,12,0,"After being a big scorer at reserve level as number one ruck, Cameron finally had the chance to showcase his ability at AFL level after Grundy went down in Round 6. He averaged 97 in the 16 games since and showed enough that the Pies traded Grundy at season end, meaning he'll be their main man next year. Given he averaged 47 in the first 5 games (one as the sub), he comes into 2023 priced at 86, 11 points less than what he showed he can do as first ruck. With English and Marshall set to eclipse that, many are overlooking Cameron for 2023. However, he only attended 55% of the centre bounce ruck contests in 2022, given the Pies' preference to use him forward and play Cox in the ruck a bit. The offseason recruitment of McStay will likely see Cox pushed out of the side and McStay playing as second ruck, and there is no way he will be doing 45%. Therefore, Cameron could increase his usage to 70%+, meaning a bump in average could be on the cards. If this bumps to 105, which it could with 70% CBAs, then he could prove a very nice point of difference in the ruck department or an underpriced forward.",Averaged 97 after Grundy went down and McStay in could mean even more CBAs than his 55% last season,none,none,none,20,17,9,35,17,112,-6,-1,130,19, 3 / 24, 9 / 24, 10 / 24, 7 / 24, 1 / 24,64,4,56,58.66666667,32.4,30.42857143,4,0,0,0,0,0,0,0,84.61904762,0,83.41666667,2,86.22222222,-1,78.6,6,96.33333333,-11,89,-4,86.08333333,86.08333333,77.27777778,52.7,zero,25,zero,206,124,180,375,none,339,none,112.7729258,107.3144105,84.65716225,72.65100671,zero,57.08245243,zero,0,8.805555556,24.57777778,27.7,none,none,none,13,66.10396854,61.30649919,2.541666667,3.333333333,0.833333333,20.35798074,70.28924512,43.39027832,3.038980488,4.25614499,1.318991781,Goals
CD_I1000963,Harry Morrison,7,Snr,73,83,415600,75,Full,M115,M148,,3,7,20,"Became a regular for the Hawks in 2022 on a wing, playing 21 games. Wingmen aren't great in SuperCoach, particularly when they are mid-only. Not relevant in SuperCoach.","Wingman who is mid-only, not a SuperCoach option",none,none,none,73,74,69,79,68,103,-8,-4,100,51, 0 / 21, 0 / 21, 15 / 21, 11 / 21, 0 / 21,0,0,none,none,0,0,none,0,0,none,none,0,0,none,75.47619048,0,77.33333333,-2,73,2,71,4,none,none,76.7,-2,79,75.47619048,64.21428571,66.72727273,52.88888889,64.76190476,79,277,204,297,251,350,213,103,117.2106825,98.39172889,86.1878453,81.54020385,70.52124398,86.65785997,111.2759644,-3.523809524,11.26190476,-2.512987013,13.83838384,-11.87301587,-14.23809524,none,19.19047619,69.35049975,28.20578434,3.095238095,2.761904762,1.857142857,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I1006152,Jordan Clark,5,Snr,91,95,482300,88,Fair,D31,D42,,3,0,0,"After 11 games in 2 seasons following an impressive debut season, Clark returned to form in his first year at Freo. He averaged 88 from a half back flank and pushed that to 93 post bye. I think if it weren't for Luke Ryan and Hayden Young, then he would have the potential to push his average into the 100s and be a SuperCoach relevant defender. However, for a decent kick, he takes very little kick-ins (3%) and is not the primary distributor. Therefore, I doubt he'll push to that level and more likely remain as a mid-to-high-80s defender.",Behind Young and Ryan for distributor duties meaning he'll likely remain at his mid-to-high-80s average,none,none,none,34,36,44,19,36,115,9,1,108,46, 0 / 24, 6 / 24, 12 / 24, 5 / 24, 0 / 24,0,0,none,0,0,0,none,0,0,none,2.833333333,3.75,4.8,none,87.59090909,0,84.15384615,4,92.55555556,-5,92.4,-4,82.5,6,88.95652174,-1,87.16666667,87.16666667,63.42857143,50,60.94444444,none,none,193,114,303,386,283,none,none,102.5993134,93.91858754,80.96947935,100,80.42800454,none,none,0,23.73809524,13.42857143,-10.94444444,none,none,none,21.125,82.24478252,27.75944667,2.833333333,2.75,5.458333333,25.11622807,80.7235179,28.70226389,3.141985646,2.327352472,7.156419458,Intercepts
CD_I291776,Taylor Adams,12,Snr,91,95,442100,80,Low,M60,M88,,3,15,0,"Adams has now had two injury impacted seasons in a row. The man who has averaged 110 twice in his career battled with hamstring and knee issues early 2022 which kept him to 76 in the first half of the season. He looked back to full fitness and went at 105 post bye. I thought he was underpriced in 2022, however it was a groin issue that restricted him all year, playing a career low 73% game time, and finally gave way with a complete rupture of his adductor in the final. He's recovered well and should be right to get enough preseason in before Round 1. Therefore, he becomes a discounted option for 2023 being priced at 80. The concern is that he could be managed, which we saw in parts of 2022 where he played sub-70% game time on a lot of occasions. It will be made easier now that Tom Mitchell will take the prime inside mid role. There is also risk of reinjury, which looking at 3 of his past 4 seasons you'd have to say he's now an injury prone player. The Pies also play a less possession heavy game style now than they did when Adams was going 110. However, if you're a high risk / high reward coach, then Adams could a nice unique. He is more of a Fantasy player than SuperCoach given his very high clanger rate (5 per game, 1st amongst mids in 2021).","Has averaged 110 twice and is priced at 80, but recent injury history the concern",none,none,none,65,67,46,99,14,108,-12,-30,104,32, 0 / 18, 1 / 18, 12 / 18, 4 / 18, 1 / 18,69,33,none,69,62.91666667,54.75,33,0,0,none,0,0,0,0,80.29411765,0,84.58333333,-5,70,10,59,21,68,12,82.41176471,-2,110.0526316,79.61111111,94.92857143,110.0526316,96,100.3043478,107.5,46,171,60,21,51,34,14,138.019802,110.9160305,132.4577861,142.2442244,125.2222222,126.7605634,147.2400513,-30.44152047,-15.31746032,-15.12406015,14.05263158,-4.304347826,-7.195652174,10.5,22.22222222,59.62091171,46.69238177,5,5.055555556,5.277777778,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
CD_I290801,Andrew Gaff,13,Snr,90,90,463900,84,Low,M63,M114,,3,7,0,"I've been a bit anti-Gaff for a few seasons and a reason why I don't like wingmen/outside mids in SuperCoach. When West Coast were strong, he was super consistent using hard running to gather uncontested possessions and Fantasy points at will, with multiple seasons over 105. But he lacked the inside strength and tackling game to generate consistent 'uber-premium' 110+ scores, even when things were good. And then when the team is less competitive and the possessions drop off like they have the past two seasons, he's prone to sub-par scores (10/16 games under 90, something you'd never see a few years back). While I suspect he'll bounce back a bit in 2023, it's not going to be by enough to be worth starting with.","Two down seasons in a row comes with being an outside mid in a poor side and while both WC and Gaff should be better in 2023, it won't be by enough to be worthwhile",none,none,none,60,61,67,72,16,112,-1,-24,130,32, 1 / 16, 4 / 16, 10 / 16, 3 / 16, 1 / 16,17,22,17,37.25,16.5,23,22,0,0,0,0,0,0,0,84.25,0,85,-1,83.66666667,0,74.25,10,none,none,87.73333333,-4,108.2105263,84.25,91.85,105.9444444,107.1363636,108.2105263,91.95833333,56,138,78,30,19,14,48,123.1452456,99.61656442,110.4437229,113.8613861,128.5788924,125.0847458,113.9482565,-23.96052632,-7.6,-14.09444444,-1.191919192,-1.074162679,16.25219298,0.731060606,23.9375,72.27936525,32.41816013,3.3125,2.375,2.5625,28.83718956,70.44127769,46.78371283,3.968325922,5.324824605,6.468673419,Clearances
